______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:      flirtation; amount:   2; TF: 0.000024
word:           voice; amount:  47; TF: 0.000563
word:          useful; amount:   5; TF: 0.000060
word:           sleep; amount:  10; TF: 0.000120
word:            wire; amount:   3; TF: 0.000036
word:          locked; amount:   9; TF: 0.000108
word:         obelisk; amount:   1; TF: 0.000012
word:            wise; amount:   6; TF: 0.000072
word:            wish; amount:  43; TF: 0.000515
word:   understanding; amount:   2; TF: 0.000024
word:       mysteries; amount:   4; TF: 0.000048
word:            news; amount:   3; TF: 0.000036
word:            with; amount: 706; TF: 0.008455
word:          buried; amount:   7; TF: 0.000084
word:   corroborative; amount:   1; TF: 0.000012
word:          rimmed; amount:   1; TF: 0.000012
word:       dangerous; amount:   8; TF: 0.000096
word:            next; amount:  26; TF: 0.000311
word:           scale; amount:   1; TF: 0.000012
word:           ample; amount:   1; TF: 0.000012
word:            suis; amount:   1; TF: 0.000012
word:            suit; amount:   4; TF: 0.000048
word:           devil; amount:   4; TF: 0.000048
word:        attitude; amount:   1; TF: 0.000012
word:        loosened; amount:   1; TF: 0.000012
word:          talked; amount:   8; TF: 0.000096
word:     inhabitants; amount:   2; TF: 0.000024
word:        suffered; amount:   7; TF: 0.000084
word:       hampshire; amount:   1; TF: 0.000012
word:          maiden; amount:   1; TF: 0.000012
word:       fortunate; amount:   6; TF: 0.000072
word:           piano; amount:   8; TF: 0.000096
word:          riding; amount:   2; TF: 0.000024
word:            suns; amount:   1; TF: 0.000012
word:           scarf; amount:   2; TF: 0.000024
word:        ideality; amount:   1; TF: 0.000012
word:        sleepers; amount:   1; TF: 0.000012
word:       recognize; amount:   5; TF: 0.000060
word:         curious; amount:  48; TF: 0.000575
word:      worshipped; amount:  10; TF: 0.000120
word:      succeeding; amount:   1; TF: 0.000012
word:           slept; amount:   1; TF: 0.000012
word:           squat; amount:   1; TF: 0.000012
word:        hallward; amount:  91; TF: 0.001090
word:            sure; amount:  33; TF: 0.000395
word:           touch; amount:  18; TF: 0.000216
word:       rejection; amount:   1; TF: 0.000012
word:           logic; amount:   1; TF: 0.000012
word:        cinnamon; amount:   2; TF: 0.000024
word:         opiates; amount:   1; TF: 0.000012
word:         violets; amount:   3; TF: 0.000036
word:         chimney; amount:   3; TF: 0.000036
word:          device; amount:   2; TF: 0.000024
word:         fasting; amount:   1; TF: 0.000012
word:           human; amount:   5; TF: 0.000060
word:          sacred; amount:   2; TF: 0.000024
word:            chap; amount:   2; TF: 0.000024
word:            chat; amount:   2; TF: 0.000024
word:         medicis; amount:   1; TF: 0.000012
word:          amends; amount:   1; TF: 0.000012
word:          guilty; amount:   2; TF: 0.000024
word:        features; amount:   1; TF: 0.000012
word:        pianists; amount:   1; TF: 0.000012
word:           press; amount:   4; TF: 0.000048
word:        awakened; amount:   2; TF: 0.000024
word:          beside; amount:  11; TF: 0.000132
word:         granted; amount:   2; TF: 0.000024
word:         flannel; amount:   1; TF: 0.000012
word:      definition; amount:   1; TF: 0.000012
word:        sunlight; amount:  12; TF: 0.000144
word:        bleached; amount:   1; TF: 0.000012
word:        pavilion; amount:   1; TF: 0.000012
word:           globe; amount:   5; TF: 0.000060
word:        consists; amount:   2; TF: 0.000024
word:       joviality; amount:   1; TF: 0.000012
word:           suits; amount:   1; TF: 0.000012
word:            chef; amount:   2; TF: 0.000024
word:       declaimed; amount:   1; TF: 0.000012
word:          pushed; amount:   1; TF: 0.000012
word:       afternoon; amount:   8; TF: 0.000096
word:          dining; amount:   6; TF: 0.000072
word:          prefer; amount:   1; TF: 0.000012
word:          length; amount:   2; TF: 0.000024
word:        venetian; amount:   6; TF: 0.000072
word:      splintered; amount:   1; TF: 0.000012
word:          keenly; amount:   6; TF: 0.000072
word:          future; amount:  13; TF: 0.000156
word:        disgrace; amount:   2; TF: 0.000024
word:        american; amount:   7; TF: 0.000084
word:          called; amount:  22; TF: 0.000263
word:      reproaches; amount:   1; TF: 0.000012
word:        properly; amount:   2; TF: 0.000024
word:            anew; amount:   1; TF: 0.000012
word:        entrance; amount:   2; TF: 0.000024
word:          prefix; amount:   1; TF: 0.000012
word:          audace; amount:   1; TF: 0.000012
word:         elastic; amount:   1; TF: 0.000012
word:         journey; amount:   1; TF: 0.000012
word:        gorgeous; amount:   5; TF: 0.000060
word:          amazed; amount:   2; TF: 0.000024
word:       affection; amount:   3; TF: 0.000036
word:            chop; amount:   1; TF: 0.000012
word:           humph; amount:   1; TF: 0.000012
word:          mantle; amount:   1; TF: 0.000012
word:        breasted; amount:   1; TF: 0.000012
word:         receipt; amount:   2; TF: 0.000024
word:           crude; amount:   5; TF: 0.000060
word:           admit; amount:   7; TF: 0.000084
word:         vividly; amount:   1; TF: 0.000012
word:           rebel; amount:   1; TF: 0.000012
word:          stroke; amount:   1; TF: 0.000012
word:           cruel; amount:  12; TF: 0.000144
word:           gloom; amount:   2; TF: 0.000024
word:          stroll; amount:   1; TF: 0.000012
word:        eyeballs; amount:   1; TF: 0.000012
word:           fluid; amount:   1; TF: 0.000012
word:      gratifying; amount:   2; TF: 0.000024
word:        property; amount:   7; TF: 0.000084
word:            anne; amount:   1; TF: 0.000012
word:          strong; amount:   8; TF: 0.000096
word:       sensation; amount:   3; TF: 0.000036
word:      compressed; amount:   1; TF: 0.000012
word:           droop; amount:   2; TF: 0.000024
word:           table; amount:  59; TF: 0.000707
word:         receive; amount:   6; TF: 0.000072
word:         trimmed; amount:   1; TF: 0.000012
word:          object; amount:   7; TF: 0.000084
word:      singleness; amount:   1; TF: 0.000012
word:            upon; amount:  86; TF: 0.001030
word:         watched; amount:  21; TF: 0.000252
word:           flung; amount:  20; TF: 0.000240
word:           glove; amount:   2; TF: 0.000024
word:          amazon; amount:   1; TF: 0.000012
word:        platinum; amount:   1; TF: 0.000012
word:        pattered; amount:   1; TF: 0.000012
word:            ants; amount:   1; TF: 0.000012
word:          temper; amount:   4; TF: 0.000048
word:           gusty; amount:   1; TF: 0.000012
word:          crimes; amount:   1; TF: 0.000012
word:      remarkable; amount:   3; TF: 0.000036
word:           drove; amount:  10; TF: 0.000120
word:            pace; amount:   2; TF: 0.000024
word:        romantic; amount:  14; TF: 0.000168
word:            pack; amount:   2; TF: 0.000024
word:           flush; amount:   1; TF: 0.000012
word:           drown; amount:   1; TF: 0.000012
word:           flute; amount:   2; TF: 0.000024
word:            year; amount:  12; TF: 0.000144
word:        arrested; amount:   3; TF: 0.000036
word:          murmur; amount:   1; TF: 0.000012
word:           shred; amount:   3; TF: 0.000036
word:    consequently; amount:   4; TF: 0.000048
word:           wives; amount:   1; TF: 0.000012
word:       beginning; amount:  13; TF: 0.000156
word:           crush; amount:   6; TF: 0.000072
word:        continue; amount:   1; TF: 0.000012
word:          rested; amount:   1; TF: 0.000012
word:            page; amount:   8; TF: 0.000096
word:          really; amount: 103; TF: 0.001234
word:         limited; amount:   7; TF: 0.000084
word:        omelette; amount:   1; TF: 0.000012
word:          temple; amount:   1; TF: 0.000012
word:        flawless; amount:   1; TF: 0.000012
word:            paid; amount:  12; TF: 0.000144
word:         belongs; amount:   4; TF: 0.000048
word:          leaped; amount:   7; TF: 0.000084
word:            pain; amount:  30; TF: 0.000359
word:            pair; amount:   1; TF: 0.000012
word:        ravelled; amount:   1; TF: 0.000012
word:            cibo; amount:   1; TF: 0.000012
word:            echo; amount:   4; TF: 0.000048
word:        patterns; amount:   2; TF: 0.000024
word:      practising; amount:   1; TF: 0.000012
word:            pale; amount:  15; TF: 0.000180
word:            pall; amount:   5; TF: 0.000060
word:            palm; amount:   2; TF: 0.000024
word:         hurried; amount:   5; TF: 0.000060
word:      distrusted; amount:   1; TF: 0.000012
word:       introduce; amount:   5; TF: 0.000060
word:            pane; amount:   1; TF: 0.000012
word:            pang; amount:   2; TF: 0.000024
word:     mississippi; amount:   1; TF: 0.000012
word:     metaphysics; amount:   1; TF: 0.000012
word:           penny; amount:   1; TF: 0.000012
word:        deadlier; amount:   1; TF: 0.000012
word:        chiefest; amount:   1; TF: 0.000012
word:        brantome; amount:   1; TF: 0.000012
word:         exhibit; amount:  10; TF: 0.000120
word:          supped; amount:   1; TF: 0.000012
word:            park; amount:  10; TF: 0.000120
word:            part; amount:  25; TF: 0.000299
word:            pass; amount:   7; TF: 0.000084
word:            past; amount:  37; TF: 0.000443
word:         surpass; amount:   1; TF: 0.000012
word:         putting; amount:  11; TF: 0.000132
word:            path; amount:   1; TF: 0.000012
word:     preoccupied; amount:   1; TF: 0.000012
word:           swear; amount:   7; TF: 0.000084
word:           sweat; amount:   1; TF: 0.000012
word:       civilized; amount:   4; TF: 0.000048
word:            paul; amount:   2; TF: 0.000024
word:      management; amount:   1; TF: 0.000012
word:           shrug; amount:   2; TF: 0.000024
word:           ninth; amount:   2; TF: 0.000024
word:         between; amount:  21; TF: 0.000252
word:          clumsy; amount:   1; TF: 0.000012
word:        amethyst; amount:   2; TF: 0.000024
word:        reproach; amount:   2; TF: 0.000024
word:            sway; amount:   1; TF: 0.000012
word:         clothes; amount:   5; TF: 0.000060
word:       extremely; amount:  13; TF: 0.000156
word:         bulwark; amount:   1; TF: 0.000012
word:      joyousness; amount:   2; TF: 0.000024
word:          forced; amount:   5; TF: 0.000060
word:       southwark; amount:   1; TF: 0.000012
word:          wisdom; amount:   2; TF: 0.000024
word:           sweep; amount:   3; TF: 0.000036
word:           sweet; amount:   7; TF: 0.000084
word:        petulant; amount:   2; TF: 0.000024
word:            pays; amount:   1; TF: 0.000012
word:          throat; amount:  10; TF: 0.000120
word:     instruments; amount:   3; TF: 0.000036
word:          prying; amount:   2; TF: 0.000024
word:          calmly; amount:   1; TF: 0.000012
word:       cambridge; amount:   5; TF: 0.000060
word:          pilier; amount:   1; TF: 0.000012
word:           snake; amount:   1; TF: 0.000012
word:      directness; amount:   1; TF: 0.000012
word:       tunisians; amount:   1; TF: 0.000012
word:         wealthy; amount:   1; TF: 0.000012
word:          guinea; amount:   1; TF: 0.000012
word:            city; amount:   5; TF: 0.000060
word:         gautier; amount:   4; TF: 0.000048
word:       alexander; amount:   2; TF: 0.000024
word:        annoying; amount:   2; TF: 0.000024
word:         georges; amount:   1; TF: 0.000012
word:        designed; amount:   3; TF: 0.000036
word:       exhausted; amount:   3; TF: 0.000036
word:        asbestos; amount:   1; TF: 0.000012
word:        stirrups; amount:   1; TF: 0.000012
word:          middle; amount:   7; TF: 0.000084
word:           swell; amount:   1; TF: 0.000012
word:         michael; amount:   2; TF: 0.000024
word:           snaps; amount:   1; TF: 0.000012
word:       glittered; amount:   1; TF: 0.000012
word:          slaves; amount:   2; TF: 0.000024
word:      thoughtful; amount:   1; TF: 0.000012
word:        stagnate; amount:   1; TF: 0.000012
word:         console; amount:   4; TF: 0.000048
word:     degradation; amount:   5; TF: 0.000060
word:          boughs; amount:   1; TF: 0.000012
word:          bought; amount:   3; TF: 0.000036
word:       saturnine; amount:   1; TF: 0.000012
word:         chamber; amount:   4; TF: 0.000048
word:        explains; amount:   1; TF: 0.000012
word:          softly; amount:   2; TF: 0.000024
word:        restored; amount:   1; TF: 0.000012
word:     brilliantly; amount:   1; TF: 0.000012
word:           swept; amount:   7; TF: 0.000084
word:         destiny; amount:   2; TF: 0.000024
word:          emblem; amount:   1; TF: 0.000012
word:           sails; amount:   2; TF: 0.000024
word:            hymn; amount:   1; TF: 0.000012
word:         jerking; amount:   1; TF: 0.000012
word:           freed; amount:   1; TF: 0.000012
word:          throne; amount:   1; TF: 0.000012
word:          waited; amount:  10; TF: 0.000120
word:         ordered; amount:   2; TF: 0.000024
word:          waiter; amount:   3; TF: 0.000036
word:           saint; amount:   2; TF: 0.000024
word:        shabbily; amount:   1; TF: 0.000012
word:       sauntered; amount:   2; TF: 0.000024
word:         fleshly; amount:   1; TF: 0.000012
word:       victories; amount:   1; TF: 0.000012
